Date,nikkei,topix,value_pbr,growth,reit,leveraged,usdjpy,value_spread
2023-03-30 15:00:00,27859.55078125,2105.205810546875,,581.2000122070312,1611.90234375,14940.0,,
2023-03-30 23:00:00,,,,,,,133.2010040283203,
2023-04-02 15:00:00,28006.982421875,2118.12109375,,590.5999755859375,1664.87353515625,15085.0,,
2023-04-02 23:00:00,,,,,,,133.3470001220703,
2023-04-03 15:00:00,28092.583984375,2123.08837890625,,583.0,1666.186767578125,15175.0,,
2023-04-03 23:00:00,,,,,,,132.2989959716797,
2023-04-04 15:00:00,27655.05078125,2080.864990234375,,574.7000122070312,1645.173583984375,14680.0,,
2023-04-04 23:00:00,,,,,,,131.48500061035156,
2023-04-05 15:00:00,27317.38671875,2058.014892578125,,570.2000122070312,1637.2935791015625,14315.0,,
2023-04-05 23:00:00,,,,,,,130.9340057373047,
2023-04-06 15:00:00,27326.900390625,2061.98876953125,,565.7999877929688,1632.0401611328125,14350.0,,
2023-04-06 23:00:00,,,,,,,131.66900634765625,
2023-04-09 15:00:00,27479.0859375,2073.91064453125,,572.7999877929688,1630.7269287109375,14485.0,,
2023-04-09 23:00:00,,,,,,,132.0970001220703,
2023-04-10 15:00:00,27797.724609375,2091.296875,,577.0,1618.468994140625,14790.0,,
2023-04-10 23:00:00,,,,,,,133.468994140625,
2023-04-11 15:00:00,27911.865234375,2106.696044921875,,576.4000244140625,1630.833740234375,14965.0,,
2023-04-11 23:00:00,,,,,,,133.593994140625,
2023-04-12 15:00:00,27987.95703125,2108.682861328125,,580.0,1621.1185302734375,15020.0,,
2023-04-12 23:00:00,,,,,,,133.0850067138672,
2023-04-13 15:00:00,28287.572265625,2119.114501953125,,584.9000244140625,1636.57470703125,15370.0,,
2023-04-13 23:00:00,,,,,,,132.48699951171875,
2023-04-16 15:00:00,28335.130859375,2128.055908203125,,584.7999877929688,1637.899658203125,15415.0,,
2023-04-16 23:00:00,,,,,,,133.9709930419922,
2023-04-17 15:00:00,28473.05078125,2142.958251953125,,591.7000122070312,1651.5892333984375,15575.0,,
2023-04-17 23:00:00,,,,,,,134.4250030517578,
2023-04-18 15:00:00,28406.466796875,2140.474365234375,,590.0,1656.8885498046875,15490.0,,
2023-04-18 23:00:00,,,,,,,134.04400634765625,
2023-04-19 15:00:00,28463.537109375,2139.48095703125,,592.7999877929688,1655.12158203125,15545.0,,
2023-04-19 23:00:00,,,,,,,134.70399475097656,
2023-04-20 15:00:00,28377.935546875,2135.50732421875,,582.7000122070312,1654.2386474609375,15460.0,,
2023-04-20 23:00:00,,,,,,,133.99600219726562,
2023-04-23 15:00:00,28392.201171875,2137.493896484375,,583.2999877929688,1661.3043212890625,15480.0,,
2023-04-23 23:00:00,,,,,,,133.96099853515625,
2023-04-24 15:00:00,28444.513671875,2144.448486328125,,579.7000122070312,1672.7860107421875,15535.0,,
2023-04-24 23:00:00,,,,,,,134.08399963378906,
2023-04-25 15:00:00,28249.525390625,2123.58544921875,,572.0,1680.734619140625,15310.0,,
2023-04-25 23:00:00,,,,,,,133.71099853515625,
2023-04-26 15:00:00,28278.0625,2131.533203125,,571.0999755859375,1667.48681640625,15345.0,,
2023-04-26 23:00:00,,,,,,,133.46499633789062,
2023-04-27 15:00:00,28668.0390625,2160.344482421875,,577.2999877929688,1693.5413818359375,15790.0,,
2023-04-27 23:00:00,,,,,,,133.802001953125,
2023-04-30 15:00:00,28943.875,2180.7109375,,574.7000122070312,1691.3331298828125,16085.0,,
2023-04-30 23:00:00,,,,,,,136.38600158691406,
2023-05-01 15:00:00,28972.41015625,2178.227294921875,,575.0,1686.033935546875,16080.0,,
2023-05-01 23:00:00,,,,,,,137.52099609375,
2023-05-02 23:00:00,,,,,,,136.46600341796875,
2023-05-03 23:00:00,,,,,,,134.54400634765625,
2023-05-04 23:00:00,,,,,,,134.1790008544922,
2023-05-07 15:00:00,28782.1796875,2174.253173828125,,584.5,1701.0484619140625,15880.0,,
2023-05-07 23:00:00,,,,,,,135.19900512695312,
2023-05-08 15:00:00,29038.9921875,2201.077392578125,,589.5,1698.3988037109375,16190.0,,
2023-05-08 23:00:00,,,,,,,135.072998046875,
2023-05-09 15:00:00,28934.36328125,2189.65234375,,580.7000122070312,1690.449951171875,16075.0,,
2023-05-09 23:00:00,,,,,,,135.28799438476562,
2023-05-10 15:00:00,28943.875,2185.67822265625,,584.9000244140625,1679.4100341796875,16065.0,,
2023-05-10 23:00:00,,,,,,,134.08700561523438,
2023-05-11 15:00:00,29210.201171875,2202.07080078125,,578.7000122070312,1678.085205078125,16370.0,,
2023-05-11 23:00:00,,,,,,,134.4980010986328,
2023-05-14 15:00:00,29438.48046875,2220.947265625,,580.7000122070312,1703.6981201171875,16610.0,,
2023-05-14 23:00:00,,,,,,,135.82200622558594,
2023-05-15 15:00:00,29657.248046875,2234.856201171875,,578.0999755859375,1706.7890625,16855.0,,
2023-05-15 23:00:00,,,,,,,136.0449981689453,
2023-05-16 15:00:00,29904.548828125,2241.810546875,,577.5,1703.25634765625,17110.0,,
2023-05-16 23:00:00,,,,,,,136.42999267578125,
2023-05-17 15:00:00,30437.201171875,2269.131591796875,,573.2999877929688,1690.8917236328125,17705.0,,
2023-05-17 23:00:00,,,,,,,137.61399841308594,
2023-05-18 15:00:00,30646.45703125,2270.621826171875,,579.4000244140625,1687.358642578125,17965.0,,
2023-05-18 23:00:00,,,,,,,138.6199951171875,
2023-05-21 15:00:00,30884.248046875,2284.033935546875,,586.0,1694.424560546875,18280.0,,
2023-05-21 23:00:00,,,,,,,137.69200134277344,
2023-05-22 15:00:00,30798.642578125,2272.112060546875,,581.0999755859375,1684.7091064453125,18155.0,,
2023-05-22 23:00:00,,,,,,,138.6719970703125,
2023-05-23 15:00:00,30503.783203125,2259.196533203125,,579.5,1677.2021484375,17830.0,,
2023-05-23 23:00:00,,,,,,,138.59800720214844,
2023-05-24 15:00:00,30598.8984375,2252.739013671875,,573.0999755859375,1671.0194091796875,17925.0,,
2023-05-24 23:00:00,,,,,,,139.2830047607422,
2023-05-25 15:00:00,30760.595703125,2252.739013671875,,564.0999755859375,1670.578125,18095.0,,
2023-05-25 23:00:00,,,,,,,140.01699829101562,
2023-05-28 15:00:00,31064.96875,2270.125244140625,,570.2999877929688,1684.2677001953125,18455.0,,
2023-05-28 23:00:00,,,,,,,140.87100219726562,
2023-05-29 15:00:00,31141.060546875,2266.647705078125,,581.2999877929688,1695.749267578125,18550.0,,
2023-05-29 23:00:00,,,,,,,140.4409942626953,
2023-05-30 15:00:00,30684.501953125,2235.849853515625,,581.4000244140625,1687.358642578125,18030.0,,
2023-05-30 23:00:00,,,,,,,139.79200744628906,
2023-05-31 15:00:00,30950.828125,2255.22265625,,581.0999755859375,1680.734619140625,18315.0,,
2023-05-31 23:00:00,,,,,,,139.1269989013672,
2023-06-01 15:00:00,31331.29296875,2292.478515625,,588.7999877929688,1685.5924072265625,18795.0,,
2023-06-01 23:00:00,,,,,,,138.7480010986328,
2023-06-04 15:00:00,32006.6171875,2331.224609375,,604.5,1697.5157470703125,19600.0,,
2023-06-04 23:00:00,,,,,,,140.20700073242188,
2023-06-05 15:00:00,32339.5234375,2347.6171875,,609.9000244140625,1697.5157470703125,19985.0,,
2023-06-05 23:00:00,,,,,,,139.38299560546875,
2023-06-06 15:00:00,31768.826171875,2316.322265625,,611.7999877929688,1690.449951171875,19230.0,,
2023-06-06 23:00:00,,,,,,,139.52699279785156,
2023-06-07 15:00:00,31473.966796875,2301.419921875,,601.0999755859375,1680.734619140625,18930.0,,
2023-06-07 23:00:00,,,,,,,139.8990020751953,
2023-06-08 15:00:00,32054.17578125,2335.695556640625,,600.7999877929688,1696.6324462890625,19640.0,,
2023-06-08 23:00:00,,,,,,,138.86300659179688,
2023-06-11 15:00:00,32263.43359375,2350.597412109375,,624.5,1686.917236328125,19895.0,,
2023-06-11 23:00:00,,,,,,,139.37100219726562,
2023-06-12 15:00:00,32843.640625,2381.39599609375,,631.0,1681.1763916015625,20620.0,,
2023-06-12 23:00:00,,,,,,,139.4600067138672,
2023-06-13 15:00:00,33290.6875,2409.2138671875,,622.0,1681.617919921875,21195.0,,
2023-06-13 23:00:00,,,,,,,140.177001953125,
2023-06-14 15:00:00,33281.17578125,2409.71044921875,,617.7999877929688,1691.7747802734375,21155.0,,
2023-06-14 23:00:00,,,,,,,139.9770050048828,
2023-06-15 15:00:00,33509.453125,2416.66455078125,,650.0,1692.2164306640625,21470.0,,
2023-06-15 23:00:00,,,,,,,140.26800537109375,
2023-06-18 15:00:00,33176.546875,2404.742919921875,,668.4000244140625,1685.1507568359375,21015.0,,
2023-06-18 23:00:00,,,,,,,141.86700439453125,
2023-06-19 15:00:00,33157.5234375,2398.28515625,,669.0,1686.4755859375,21035.0,,
2023-06-19 23:00:00,,,,,,,141.8990020751953,
2023-06-20 15:00:00,33395.31640625,2413.1875,,673.0999755859375,1686.4755859375,21265.0,,
2023-06-20 23:00:00,,,,,,,141.3350067138672,
2023-06-21 15:00:00,33090.94140625,2413.684326171875,,655.2999877929688,1680.734619140625,20875.0,,
2023-06-21 23:00:00,,,,,,,141.68800354003906,
2023-06-22 15:00:00,32577.31640625,2375.931640625,,645.2000122070312,1674.1107177734375,20255.0,,
2023-06-22 23:00:00,,,,,,,143.02999877929688,
2023-06-25 15:00:00,32520.248046875,2371.4609375,,629.0,1674.55224609375,20190.0,,
2023-06-25 23:00:00,,,,,,,143.54100036621094,
2023-06-26 15:00:00,32349.03515625,2364.506591796875,,621.5,1689.5667724609375,19970.0,,
2023-06-26 23:00:00,,,,,,,143.4600067138672,
2023-06-27 15:00:00,32957.78515625,2412.69091796875,,627.0999755859375,1698.3988037109375,20740.0,,
2023-06-27 23:00:00,,,,,,,143.8820037841797,
2023-06-28 15:00:00,33071.921875,2412.194091796875,,630.5,1690.8917236328125,20875.0,,
2023-06-28 23:00:00,,,,,,,144.38900756835938,
2023-06-29 15:00:00,33043.38671875,2403.74951171875,,633.5,1693.98291015625,20825.0,,
2023-06-29 23:00:00,,,,,,,144.77999877929688,
2023-07-02 15:00:00,33576.0390625,2439.0185546875,,637.5,1693.98291015625,21495.0,,
2023-07-02 23:00:00,,,,,,,144.3979949951172,
2023-07-03 15:00:00,33224.10546875,2423.619384765625,,634.2999877929688,1699.2818603515625,21050.0,,
2023-07-03 23:00:00,,,,,,,144.58399963378906,
2023-07-04 15:00:00,33138.5,2421.63232421875,,629.0999755859375,1694.8660888671875,20955.0,,
2023-07-04 23:00:00,,,,,,,144.406005859375,
2023-07-05 15:00:00,32158.8046875,2393.814697265625,,609.5,1694.8660888671875,20240.0,,
2023-07-05 23:00:00,,,,,,,144.48899841308594,
2023-07-06 15:00:00,31749.802734375,2319.799560546875,,610.0999755859375,1689.1253662109375,19815.0,,
2023-07-06 23:00:00,,,,,,,143.9510040283203,
2023-07-09 15:00:00,32075.005859375,2315.030029296875,,607.2999877929688,1687.800537109375,19605.0,,
2023-07-09 23:00:00,,,,,,,142.20899963378906,
2023-07-10 15:00:00,32065.328125,2306.068603515625,,611.2999877929688,1680.734619140625,19600.0,,
2023-07-10 23:00:00,,,,,,,141.2969970703125,
2023-07-11 15:00:00,31784.646484375,2290.635009765625,,601.0,1690.9857177734375,19235.0,,
2023-07-11 23:00:00,,,,,,,140.1179962158203,
2023-07-12 15:00:00,32278.259765625,2312.04296875,,613.0,1692.7686767578125,19835.0,,
2023-07-12 23:00:00,,,,,,,138.31500244140625,
2023-07-13 15:00:00,32268.578125,2308.557861328125,,610.2999877929688,1699.89990234375,19810.0,,
2023-07-13 23:00:00,,,,,,,138.0749969482422,
2023-07-16 23:00:00,,,,,,,138.6820068359375,
2023-07-17 15:00:00,32336.330078125,2322.0,,609.7000122070312,1690.0943603515625,19935.0,,
2023-07-17 23:00:00,,,,,,,138.72900390625,
2023-07-18 15:00:00,32704.119140625,2347.390625,,611.7000122070312,1705.6939697265625,20355.0,,
2023-07-18 23:00:00,,,,,,,139.02699279785156,
2023-07-19 15:00:00,32297.6171875,2326.978515625,,603.0,1716.8363037109375,19850.0,,
2023-07-19 23:00:00,,,,,,,139.59800720214844,
2023-07-20 15:00:00,32162.115234375,2330.96142578125,,595.2000122070312,1704.35693359375,19690.0,,
2023-07-20 23:00:00,,,,,,,139.86399841308594,
2023-07-23 15:00:00,32549.259765625,2349.382080078125,,596.5,1718.6192626953125,20135.0,,
2023-07-23 23:00:00,,,,,,,141.75,
2023-07-24 15:00:00,32500.8671875,2353.86279296875,,595.2999877929688,1711.93359375,20100.0,,
2023-07-24 23:00:00,,,,,,,141.52200317382812,
2023-07-25 15:00:00,32500.8671875,2350.875732421875,,596.4000244140625,1726.6419677734375,20090.0,,
2023-07-25 23:00:00,,,,,,,140.91299438476562,
2023-07-26 15:00:00,32733.15625,2367.304931640625,,600.2000122070312,1730.2073974609375,20405.0,,
2023-07-26 23:00:00,,,,,,,140.36700439453125,
2023-07-27 15:00:00,32607.33203125,2359.837158203125,,593.5,1711.93359375,20230.0,,
2023-07-27 23:00:00,,,,,,,138.86399841308594,
2023-07-30 15:00:00,33013.8359375,2390.7041015625,,606.0,1720.402099609375,20725.0,,
2023-07-30 23:00:00,,,,,,,140.75799560546875,
2023-07-31 15:00:00,33294.515625,2406.635498046875,,608.7999877929688,1700.7911376953125,21095.0,,
2023-07-31 23:00:00,,,,,,,142.322998046875,
2023-08-01 15:00:00,32549.259765625,2370.2919921875,,598.7999877929688,1697.2255859375,20115.0,,
2023-08-01 23:00:00,,,,,,,142.97000122070312,
2023-08-02 15:00:00,32007.255859375,2336.437744140625,,594.0,1698.1170654296875,19470.0,,
2023-08-02 23:00:00,,,,,,,143.343994140625,
2023-08-03 15:00:00,32036.29296875,2342.909912109375,,594.2000122070312,1691.4315185546875,19470.0,,
2023-08-03 23:00:00,,,,,,,142.59800720214844,
2023-08-06 15:00:00,32104.04296875,2354.8583984375,,600.0,1712.37939453125,19590.0,,
2023-08-06 23:00:00,,,,,,,141.87600708007812,
2023-08-07 15:00:00,32191.150390625,2361.33056640625,,590.2999877929688,1710.5965576171875,19705.0,,
2023-08-07 23:00:00,,,,,,,142.5240020751953,
2023-08-08 15:00:00,32045.970703125,2353.364990234375,,593.9000244140625,1707.0308837890625,19530.0,,
2023-08-08 23:00:00,,,,,,,143.2779998779297,
2023-08-09 15:00:00,32307.29296875,2375.768310546875,,590.0,1708.8138427734375,19860.0,,
2023-08-09 23:00:00,,,,,,,143.7270050048828,
2023-08-10 23:00:00,,,,,,,144.85400390625,
2023-08-13 15:00:00,31910.470703125,2351.37353515625,,581.5,1711.93359375,19340.0,,
2023-08-13 23:00:00,,,,,,,144.81700134277344,
2023-08-14 15:00:00,32065.328125,2359.33935546875,,577.0999755859375,1706.139404296875,19530.0,,
2023-08-14 23:00:00,,,,,,,145.43699645996094,
2023-08-15 15:00:00,31610.43359375,2331.459228515625,,564.0,1700.7911376953125,18995.0,,
2023-08-15 23:00:00,,,,,,,145.60800170898438,
2023-08-16 15:00:00,31465.25390625,2321.00439453125,,561.0,1698.562744140625,18770.0,,
2023-08-16 23:00:00,,,,,,,146.33299255371094,
2023-08-17 15:00:00,31300.716796875,2303.579345703125,,553.9000244140625,1690.540283203125,18580.0,,
2023-08-17 23:00:00,,,,,,,145.71400451660156,
2023-08-20 15:00:00,31387.82421875,2311.047119140625,,568.9000244140625,1689.6488037109375,18710.0,,
2023-08-20 23:00:00,,,,,,,145.30499267578125,
2023-08-21 15:00:00,31726.576171875,2334.4462890625,,571.9000244140625,1697.2255859375,19090.0,,
2023-08-21 23:00:00,,,,,,,146.23800659179688,
2023-08-22 15:00:00,31881.43359375,2347.390625,,578.7000122070312,1699.4541015625,19275.0,,
2023-08-22 23:00:00,,,,,,,145.76300048828125,
2023-08-23 15:00:00,32094.365234375,2356.849853515625,,578.0,1699.4541015625,19560.0,,
2023-08-23 23:00:00,,,,,,,144.67300415039062,
2023-08-24 15:00:00,31474.931640625,2335.93994140625,,578.2999877929688,1717.2822265625,18770.0,,
2023-08-24 23:00:00,,,,,,,146.06700134277344,
2023-08-27 15:00:00,32036.29296875,2370.2919921875,,582.2999877929688,1721.2933349609375,19450.0,,
2023-08-27 23:00:00,,,,,,,146.531005859375,
2023-08-28 15:00:00,32036.29296875,2374.27490234375,,592.4000244140625,1738.67578125,19470.0,,
2023-08-28 23:00:00,,,,,,,146.46400451660156,
2023-08-29 15:00:00,32171.79296875,2385.2275390625,,591.5,1740.012939453125,19610.0,,
2023-08-29 23:00:00,,,,,,,145.98800659179688,
2023-08-30 15:00:00,32452.47265625,2399.167724609375,,590.0999755859375,1743.57861328125,19980.0,,
2023-08-30 23:00:00,,,,,,,146.0989990234375,
2023-08-31 15:00:00,32587.9765625,2420.575439453125,,588.4000244140625,1741.7955322265625,20105.0,,
2023-08-31 23:00:00,,,,,,,145.47300720214844,
2023-09-03 15:00:00,32771.8671875,2446.961669921875,,589.5,1749.8179931640625,20350.0,,
2023-09-03 23:00:00,,,,,,,146.0570068359375,
2023-09-04 15:00:00,32829.94140625,2448.455322265625,945.6077880859375,594.2000122070312,1762.2977294921875,20460.0,,
2023-09-04 23:00:00,,,,,,,146.54299926757812,
2023-09-05 15:00:00,33091.265625,2467.87158203125,9.456077575683594,595.7000122070312,1756.949462890625,20765.0,,
2023-09-05 23:00:00,,,,,,,147.4709930419922,
2023-09-06 15:00:00,32849.296875,2456.9189453125,944.6621704101562,583.7999877929688,1756.057861328125,20440.0,,
2023-09-06 23:00:00,,,,,,,147.70899963378906,
2023-09-07 15:00:00,32442.796875,2431.0302734375,936.1517333984375,580.5999755859375,1746.25244140625,19940.0,,
2023-09-07 23:00:00,,,,,,,147.33099365234375,
2023-09-10 15:00:00,32336.330078125,2434.017578125,947.4989624023438,568.2000122070312,1727.533203125,19800.0,,
2023-09-10 23:00:00,,,,,,,147.11300659179688,
2023-09-11 15:00:00,32646.046875,2454.4296875,955.0639038085938,573.2000122070312,1732.4359130859375,20195.0,,
2023-09-11 23:00:00,,,,,,,146.67799377441406,
2023-09-12 15:00:00,32568.615234375,2453.43408203125,961.68310546875,570.7000122070312,1715.945068359375,20080.0,,
2023-09-12 23:00:00,,,,,,,147.1580047607422,
2023-09-13 15:00:00,33033.19140625,2480.318115234375,975.8671875,574.7000122070312,1726.1961669921875,20700.0,,
2023-09-13 23:00:00,,,,,,,147.3459930419922,
2023-09-14 15:00:00,33410.66015625,2504.712890625,984.377685546875,573.7000122070312,1725.750244140625,21145.0,,
2023-09-14 23:00:00,,,,,,,147.48199462890625,
2023-09-17 23:00:00,,,,,,,147.8679962158203,
2023-09-18 15:00:00,33091.265625,2504.712890625,996.6705932617188,568.7999877929688,1718.173583984375,20770.0,,
2023-09-18 23:00:00,,,,,,,147.60499572753906,
