month,jita_equity_flow_mjpy,jita_equity_net_flow_bn_jpy,jita_etf_net_flow_bn_jpy,jita_etf_flow_mjpy,tag,source,note
2001-01-31,27688.0,276.88,,,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2001-02-28,164991.0,1649.91,,,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2001-03-31,127198.0,1271.98,,,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2001-04-30,185675.0,1856.75,,,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2001-05-31,270526.0,2705.26,,,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2001-06-30,363679.0,3636.79,,,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2001-07-31,712450.0,7124.5,3336.63,333663.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2001-08-31,175436.0,1754.36,643.77,64377.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2001-09-30,101760.0,1017.6,-189.47,-18947.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2001-10-31,77156.0,771.56,-5.8,-580.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2001-11-30,666244.0,6662.44,5398.05,539805.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2001-12-31,85490.0,854.9,285.75,28575.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2002-01-31,-23418.0,-234.18,15.94,1594.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2002-02-28,-5798.0,-57.98,18.08,1808.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2002-03-31,174029.0,1740.29,2354.83,235483.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2002-04-30,235429.0,2354.29,645.62,64562.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2002-05-31,182305.0,1823.05,88.63,8863.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2002-06-30,851687.0,8516.87,5220.67,522067.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2002-07-31,291764.0,2917.64,-548.14,-54814.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2002-08-31,643704.0,6437.04,4591.1,459110.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2002-09-30,856016.0,8560.16,6349.81,634981.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2002-10-31,126384.0,1263.84,-386.56,-38656.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2002-11-30,78559.0,785.59,-519.99,-51999.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2002-12-31,484236.0,4842.36,2615.58,261558.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2003-01-31,171290.0,1712.9,-209.56,-20956.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2003-02-28,49825.0,498.25,-483.66,-48366.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2003-03-31,193385.0,1933.85,424.92,42492.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2003-04-30,141868.0,1418.68,-922.71,-92271.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2003-05-31,150549.0,1505.49,-916.92,-91692.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2003-06-30,197241.0,1972.41,1063.53,106353.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2003-07-31,-84779.0,-847.79,-2950.77,-295077.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2003-08-31,638238.0,6382.38,4132.11,413211.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2003-09-30,468747.0,4687.47,2007.63,200763.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2003-10-31,55070.0,550.7,-2168.39,-216839.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2003-11-30,347487.0,3474.87,-381.94,-38194.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2003-12-31,365796.0,3657.96,-642.12,-64212.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2004-01-31,398086.0,3980.86,-61.21,-6121.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2004-02-29,307754.0,3077.54,-936.03,-93603.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2004-03-31,69634.0,696.34,-2262.84,-226284.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2004-04-30,461721.0,4617.21,362.53,36253.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2004-05-31,605823.0,6058.23,1871.28,187128.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2004-06-30,451566.0,4515.66,-308.32,-30832.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2004-07-31,364519.0,3645.19,-996.07,-99607.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2004-08-31,293378.0,2933.78,-636.9,-63690.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2004-09-30,536901.0,5369.01,196.43,19643.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2004-10-31,232301.0,2323.01,-1645.75,-164575.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2004-11-30,360247.0,3602.47,-1130.7,-113070.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2004-12-31,861646.0,8616.46,4311.8,431180.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2005-01-31,490469.0,4904.69,12.24,1224.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2005-02-28,205941.0,2059.41,-2078.1,-207810.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2005-03-31,521279.0,5212.79,-1705.83,-170583.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2005-04-30,683752.0,6837.52,504.96,50496.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2005-05-31,760348.0,7603.48,269.78,26978.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2005-06-30,1107558.0,11075.58,3821.54,382154.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2005-07-31,87097.0,870.97,-3126.4,-312640.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2005-08-31,166107.0,1661.07,-4339.75,-433975.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2005-09-30,376312.0,3763.12,-2605.01,-260501.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2005-10-31,798075.0,7980.75,851.9,85190.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2005-11-30,1009982.0,10099.82,1248.94,124894.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2005-12-31,1511456.0,15114.56,2337.42,233742.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2006-01-31,959439.0,9594.39,-1427.0,-142700.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2006-02-28,1391961.0,13919.61,1017.08,101708.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2006-03-31,1272334.0,12723.34,507.98,50798.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2006-04-30,1175694.0,11756.94,1771.05,177105.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2006-05-31,1321672.0,13216.72,2945.23,294523.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2006-06-30,1164565.0,11645.65,4588.15,458815.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2006-07-31,371168.0,3711.68,-3856.97,-385697.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2006-08-31,777119.0,7771.19,-741.51,-74151.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2006-09-30,807132.0,8071.32,-3729.91,-372991.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2006-10-31,998850.0,9988.5,694.28,69428.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2006-11-30,1252524.0,12525.24,-258.09,-25809.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2006-12-31,1355379.0,13553.79,1012.02,101202.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2007-01-31,1391846.0,13918.46,650.28,65028.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2007-02-28,810508.0,8105.08,-3734.93,-373493.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2007-03-31,1914189.0,19141.89,255.96,25596.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2007-04-30,1660018.0,16600.18,5189.3,518930.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2007-05-31,1691670.0,16916.7,1622.91,162291.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2007-06-30,2944834.0,29448.34,13929.69,1392969.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2007-07-31,79899.0,798.99,-16753.64,-1675364.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2007-08-31,1543555.0,15435.55,777.01,77701.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2007-09-30,743846.0,7438.46,1843.33,184333.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2007-10-31,366025.0,3660.25,-1898.34,-189834.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2007-11-30,738357.0,7383.57,475.29,47529.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2007-12-31,738397.0,7383.97,528.42,52842.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2008-01-31,387852.0,3878.52,878.57,87857.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2008-02-29,365923.0,3659.23,464.77,46477.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2008-03-31,317456.0,3174.56,-128.3,-12830.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2008-04-30,65701.0,657.01,-1715.45,-171545.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2008-05-31,433213.0,4332.13,-456.04,-45604.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2008-06-30,260329.0,2603.29,-494.86,-49486.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2008-07-31,601417.0,6014.17,1634.68,163468.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2008-08-31,264892.0,2648.92,381.42,38142.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2008-09-30,85368.0,853.68,2744.66,274466.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2008-10-31,-362684.0,-3626.84,697.12,69712.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2008-11-30,10562.0,105.62,-521.23,-52123.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2008-12-31,-54726.0,-547.26,235.61,23561.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2009-01-31,89960.0,899.6,411.86,41186.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2009-02-28,-43408.0,-434.08,174.32,17432.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2009-03-31,75207.0,752.07,-297.21,-29721.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2009-04-30,-33016.0,-330.16,-2333.01,-233301.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2009-05-31,295427.0,2954.27,-90.83,-9083.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2009-06-30,363165.0,3631.65,-992.6,-99260.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2009-07-31,391167.0,3911.67,-242.82,-24282.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2009-08-31,290260.0,2902.6,-1003.59,-100359.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2009-09-30,643614.0,6436.14,1212.32,121232.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2009-10-31,388815.0,3888.15,-621.54,-62154.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2009-11-30,415013.0,4150.13,-397.67,-39767.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2009-12-31,251913.0,2519.13,-614.92,-61492.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2010-01-31,291005.0,2910.05,-474.8,-47480.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2010-02-28,558312.0,5583.12,-249.24,-24924.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2010-03-31,582514.0,5825.14,1807.06,180706.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2010-04-30,256875.0,2568.75,-676.73,-67673.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2010-05-31,920913.0,9209.13,629.67,62967.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2010-06-30,630975.0,6309.75,756.81,75681.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2010-07-31,542766.0,5427.66,-162.73,-16273.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2010-08-31,460515.0,4605.15,-518.7,-51870.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2010-09-30,791772.0,7917.72,4143.8,414380.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2010-10-31,282206.0,2822.06,-558.96,-55896.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2010-11-30,305196.0,3051.96,-1193.64,-119364.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2010-12-31,354171.0,3541.71,-63.24,-6324.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2011-01-31,401672.0,4016.72,-539.24,-53924.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2011-02-28,294107.0,2941.07,248.85,24885.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2011-03-31,282618.0,2826.18,-348.99,-34899.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2011-04-30,-76562.0,-765.62,-602.03,-60203.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2011-05-31,920752.0,9207.52,746.81,74681.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2011-06-30,729486.0,7294.86,557.85,55785.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2011-07-31,496975.0,4969.75,277.98,27798.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2011-08-31,709328.0,7093.28,2796.31,279631.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2011-09-30,36943.0,369.43,943.49,94349.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2011-10-31,-97740.0,-977.4,1231.5,123150.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2011-11-30,-273678.0,-2736.78,148.36,14836.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2011-12-31,-44374.0,-443.74,511.14,51114.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2012-01-31,-150962.0,-1509.62,472.67,47267.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2012-02-29,-224073.0,-2240.73,-375.74,-37574.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2012-03-31,-14751.0,-147.51,-169.34,-16934.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
